time,amplitude
0.324,-0.6518729961951434
0.325,-0.5301356448428708
0.326,-1.29621302393262
0.327,-0.7691155270945309
0.328,-1.383673513786253
0.329,-1.849205583720192
0.33,0.17969517634879717
0.331,-0.7679313997241838
0.332,-0.27311331189167853
0.333,-0.2607961695293065
0.334,-0.5638261945828966
0.335,0.1282041865680129
0.336,-0.5774980088849784
0.337,-1.8665952922449942
0.338,-1.0761905906204947
0.339,-0.8598608457837151
0.34,-0.6165265902358725
0.341,-0.5498068091646233
0.342,-1.0939655151984489
0.343,-1.3042501316994946
0.34400000000000003,-0.2813938111441723
0.34500000000000003,-1.235057791305319
0.34600000000000003,-0.519847407691201
0.34700000000000003,-0.4522381055376229
0.34800000000000003,-1.337466273760442
0.34900000000000003,-0.4992787345498698
0.35000000000000003,-1.155494438092851
0.35100000000000003,-1.2194384515417303
0.352,-0.07802172574795052
0.353,-1.0611449790819112
0.354,-1.516038919384556
0.355,-1.0967268841104951
0.356,-1.3534534721393503
0.357,-0.05993806323520745
0.358,-0.5763186671029297
0.359,-0.5667690126279543
0.36,-1.8821286463252522
0.361,-1.1135957643416552
0.362,-0.8125723591341817
0.363,-0.4849859453177095
0.364,-1.5279784043155802
0.365,-1.4374116923791806
0.366,-0.8017238547260163
0.367,-0.7270214252429235
0.368,-1.780747936051998
0.369,-1.1532734345599962
0.37,-1.614303977824715
0.371,-1.0366813237214976
0.372,-0.8167663761554896
0.373,-1.3425514049196023
0.374,-1.02041824390752
0.375,-0.6410256607495873
0.376,-1.5113111789774676
0.377,-0.48431872650042535
0.378,-0.6881814826533397
0.379,-0.5910772862678619
0.38,-0.178323617211038
0.381,-0.8645594150170365
0.382,-0.7423510565384877
0.383,-0.3497564112884318
0.384,-0.1296857475020587
0.385,-0.7080627551679025
0.386,-0.18577451871376452
0.387,-0.8654041026028532
0.388,-1.0759687766469406
0.389,-1.1045017989161776
0.39,-0.6139415306845606
0.391,-0.28723379691067746
0.392,0.27091102083533414
0.393,-1.719902854287021
0.394,-0.6434289723541756
0.395,-0.7302787782318202
0.396,-0.25951369904698884
0.397,0.582425870512445
0.398,-0.4831487809111988
0.399,0.4780624697897239
0.4,0.13589335394751317
0.401,0.5892635631745774
0.402,0.19934521580136869
0.403,-0.11199625509506007
0.404,-0.4147027458691859
0.405,-0.1598999224918117
0.406,0.568707688049707
0.40700000000000003,0.18212937455000455
0.40800000000000003,0.2875763584192552
0.40900000000000003,0.15647831253197936
0.41000000000000003,0.1994101306974548
0.41100000000000003,-0.48532551015234177
0.41200000000000003,0.5573205013452707
0.41300000000000003,0.6134004492438383
0.41400000000000003,0.09235425724593893
0.41500000000000004,1.0526148352794857
0.41600000000000004,0.45265928624620566
0.417,0.7975599003670735
0.418,0.8642897829002629
0.419,0.16808426615535094
0.42,1.1442149867977394
0.421,0.42163788192426976
0.422,-0.13677464102807713
0.423,0.6899001961636891
0.424,0.8451822134242307
0.425,-0.025316979787029403
0.426,0.381467227435331
0.427,1.559845119866384
0.428,0.8402453014199025
0.429,0.990902437165178
0.43,-0.3103608687054723
0.431,0.6214044649554635
0.432,1.7479908897786653
0.433,0.42634617616362086
0.434,1.673335820180477
0.435,0.409326531253833
0.436,1.5098641615788437
0.437,1.4432966392374047
0.438,0.7911180344998607
0.439,1.2492055731122287
0.44,0.628852508602237
0.441,0.3808784836542314
0.442,1.3577268922160903
0.443,1.8201253755018092
0.444,0.12172609635006681
0.445,1.6160654513873438
0.446,1.188913218575213
0.447,0.8696104368543137
0.448,1.2467603521801518
0.449,0.565596191659646
0.45,1.0208345319048815
0.451,1.251220658475526
0.452,0.8885194399754426
0.453,0.9086302974646758
0.454,0.7775319652995974
0.455,1.211102549072819
0.456,1.0058178588875533
0.457,1.4189865041961762
0.458,0.9175961600172383
0.459,1.5758087950571196
0.46,0.5196717985608776
0.461,1.1845172213336463
0.462,1.931478855886146
0.463,0.5488914357222279
0.464,1.8214503237271957
0.465,1.4654908601234542
0.466,1.3593609997284046
0.467,0.15417574287184455
0.468,0.9773339088827111
0.46900000000000003,1.4113405423198153
0.47000000000000003,1.3078231655559536
0.47100000000000003,0.7523842283505446
0.47200000000000003,2.3294184649769765
0.47300000000000003,1.696177981571835
0.47400000000000003,0.20088898119333942
0.47500000000000003,0.19627260543841152
0.47600000000000003,-0.04654040486577038
0.47700000000000004,0.8567988310734393
0.47800000000000004,0.19506891178953317
0.47900000000000004,0.08005378267848418
0.48,0.6459827701779034
0.481,0.6264298346918236
0.482,0.9396693765765871
0.483,0.39338293059395646
0.484,0.7706996666362865
0.485,0.6240282064547289
0.486,0.9527332680202236
0.487,1.4416071850596004
0.488,0.8181787305428578
0.489,0.47463438714422973
0.49,1.0567644074299842
0.491,0.7337690383980217
0.492,0.23470847137448253
0.493,-0.3520900590844053
0.494,0.04927816903609439
0.495,-0.1558848120823752
0.496,1.1085721810492437
0.497,0.3981539729606086
0.498,0.002774811271031241
0.499,-0.15947403238575752
0.5,0.8262984114055211
0.501,0.06382089383739588
0.502,0.14504181113834397
0.503,-0.42768716263596024
0.504,1.081286186137773
0.505,-0.5862507064415367
0.506,0.018122743170900096
0.507,-0.35822941052685886
0.508,0.29025671653000606
0.509,0.5082706181524218
0.51,-0.11481157786170365
0.511,-0.77506407640592
0.512,0.06088262056208221
0.513,-0.7548275074486166
0.514,-0.03407733500416832
0.515,-0.2604776519837606
0.516,-1.3118576712859928
0.517,-1.321037160816147
0.518,-0.6692035062253257
0.519,-0.15338281745690946
0.52,-0.9756311006192244
0.521,-0.3599527535475113
0.522,-1.0756412845688677
0.523,-1.368407493736933
0.524,-0.8424520112443625
0.525,-1.3054131293965623
0.526,-0.28488834408491576
0.527,-1.4041258096672538
0.528,-1.2511002555370256
0.529,-0.48273887283260236
0.53,-0.9528080271308605
0.531,-0.9355121740171666
0.532,-0.9774760624233549
0.533,-0.8486667122997429
0.534,-1.0423306675411985
0.535,-1.6163724194383073
0.536,-0.3781038606825158
0.537,-1.0243720531927927
0.538,-1.6783470039895616
0.539,-0.7948164073265562
0.54,-1.171738072292045
0.541,0.04239654108127566
0.542,-1.3111361762688751
0.543,-0.5894621381805807
0.544,-1.5387485289012066
0.545,-1.0903257013686165
0.546,-1.3846798638437479
0.547,-0.7685110806406958
0.548,-0.7528542033948109
0.549,-0.9884188727162859
0.55,-0.6684280702699271
0.551,-0.8750475523416615
0.552,-0.9726656045112481
0.553,-0.842298269878672
0.554,-1.0309017314929267
0.555,-0.5519706267096226
0.556,-0.2537755389493924
0.557,-1.690889857471809
0.558,-0.9767445416203663
0.559,-0.039212776384259684
0.56,-0.6086586421507527
0.561,-1.2599750876505627
0.562,-1.5746643976413088
0.5630000000000001,-1.0109011161273609
0.5640000000000001,-1.1953185496252057
0.5650000000000001,-0.9619320338800994
0.5660000000000001,-0.7923594086674371
0.5670000000000001,-1.2364064702406696
0.5680000000000001,-0.9781877038635916
0.5690000000000001,-0.4685878609112799
0.5700000000000001,-0.10173383034320616
0.5710000000000001,-0.8973613881860286
0.5720000000000001,-0.39870347214655905
0.5730000000000001,-0.92994218173777
0.5740000000000001,-1.5387977461182092
0.5750000000000001,0.15800926004829363
0.5760000000000001,-0.9673229673005259
0.577,-1.0716323640480587
0.578,-0.4037842649398798
0.579,-0.1659698530703263
0.58,-1.0293960126952135
0.581,-0.4206538835491951
0.582,0.44540107405809126
0.583,-0.33284179855545015
0.584,-0.19813997360861618
0.585,-0.8693960268456598
0.586,-0.7415937404355608
0.587,-0.5730338537852028
0.588,0.06362724990003299
0.589,-0.6364181891932542
0.59,0.6942659103667349
0.591,-1.2114073072425693
0.592,-0.4861957705334081
0.593,0.010485885193000477
0.594,0.007977807645142915
0.595,0.3371008871175457
0.596,0.1328879194209564
0.597,0.022719085685371287
0.598,-0.561173551263844
0.599,-0.058530841037068626
0.6,-0.04422870387462062
0.601,-0.00490481895023695
0.602,0.9818026512483374
0.603,-0.42265705644170676
0.604,0.7086139248979343
0.605,0.8580548221693798
0.606,0.2712626502086527
0.607,0.5557885990744608
0.608,0.005257953799664122
0.609,0.23069004291465103
0.61,0.5347505613576984
0.611,1.3312134253250107
0.612,-0.02557185131224521
0.613,0.29302940747573514
0.614,-0.026085749840464356
0.615,1.2533932771385161
0.616,0.5742353340783455
0.617,0.434803834208154
0.618,0.3486774437944864
0.619,0.23865892827286406
0.62,0.08107310661082157
0.621,0.07506968850956974
0.622,0.5046222799343969
0.623,0.6395896483697032
0.624,0.4545725318013322
0.625,1.3740181904579079
0.626,1.0283512738681906
0.627,-0.43137477964414583
0.628,0.7533986029179415
0.629,1.3557074711838335
0.63,0.5744466199074814
0.631,1.311401451032695
0.632,0.3282447546063548
0.633,1.867458317427252
0.634,0.5196718091144352
0.635,0.32077569738980594
0.636,1.5796350689349252
0.637,0.10034466180219093
0.638,1.00008718881814
0.639,1.1507412074950427
0.64,1.4293363130167913
0.641,0.5875281015526594
0.642,0.6477923526734588
0.643,1.3769830478885021
0.644,1.4223016003994058
0.645,0.5194902787772343
0.646,1.033174341279393
0.647,1.9143633741768893
0.648,0.4501000127930739
0.649,0.6859294924406603
0.65,0.7424715596636038
0.651,1.52970184064614
0.652,0.9767457388429908
0.653,1.448323830965274
0.654,1.854949855314287
0.655,-0.6561132245417389
0.656,1.4712915004476557
0.657,0.1698475615580879
0.658,1.7162168368554163
0.659,1.2663115688218212
0.66,1.1094569932557254
0.661,1.5286222203331152
0.662,0.6557884213471299
0.663,0.22033765682555784
0.664,2.248742637525566
0.665,0.5978094903336508
0.666,0.30397142032809543
0.667,0.8790092930846571
0.668,0.4379080911822198
0.669,0.16387589646253897
0.67,1.1802121615061294
0.671,1.3790132755052555
0.672,0.8360035739402848
0.673,0.2687368217443407
0.674,0.5575601618292244
0.675,1.3868786292879203
0.676,1.1917896125151495
0.677,0.7986160863382177
0.678,0.8087786479478362
0.679,0.6939334992522563
0.68,0.5739211548147797
0.681,1.4792305591952282
0.682,-0.668826343992302
0.683,0.8990923186250996
0.684,-0.3704594828401832
0.685,-0.2628928735145507
0.686,1.226570235790221
0.687,-0.179263112250238
0.6880000000000001,0.20036321691159392
0.6890000000000001,-0.35153074697869113
0.6900000000000001,0.6484838555823165
0.6910000000000001,0.14464258767566746
0.6920000000000001,0.362457616840572
0.6930000000000001,-0.4065504654298273
0.6940000000000001,0.23466098814047556
0.6950000000000001,1.2529337434950811
0.6960000000000001,-0.30377948755191164
0.6970000000000001,-0.7233095394670578
0.6980000000000001,-0.8741885734588191
0.6990000000000001,0.11558816137464897
0.7000000000000001,0.1638505883128738
0.7010000000000001,-0.4963933309717247
0.7020000000000001,-0.03495074183120114
0.7030000000000001,-0.3649555027135784
0.704,0.39609355013047276
0.705,-0.9610079155726562
0.706,0.3430002474710955
0.707,-0.9984190099393633
0.708,0.06725272706169438
0.709,0.03285053138971766
0.71,-0.37273213880451944
0.711,-0.6759513149671746
0.712,-0.0217748813262853
0.713,-0.5872256742281547
0.714,-0.523310033865284
0.715,-0.8071913052777244
0.716,-0.3763475187817405
0.717,-0.9385494793059432
0.718,-1.4114864364662703
0.719,-1.3281830403252388
0.72,-0.6054255713076458
0.721,-0.080246244546197
0.722,-1.9494821752925882
0.723,-0.47531150032003167
0.724,0.04150912271444962
0.725,-1.0656002286225856
0.726,-1.3024112542708837
0.727,-0.08610356147370812
0.728,-0.9283748455874756
0.729,-0.5105552224574395
0.73,-0.9130980954323847
0.731,-0.04573890613907927
0.732,-0.8388723019642653
0.733,-1.2367311700122192
0.734,-1.1089303418592986
0.735,-1.4115529905419817
0.736,-1.466915612468834
0.737,0.11468028989726353
0.738,-0.004885536792806122
0.739,-0.7850207639980615
0.74,-1.0083107475354356
0.741,-0.8906951238864695
0.742,-1.0098866575829357
0.743,0.10682816279405305
0.744,-0.9633348669133759
0.745,-1.0162165902560563
0.746,-1.3208811483931049
0.747,-1.71003667581433
0.748,-1.0429231468479192
0.749,-1.2624733783090507
0.75,-1.250300659685772
0.751,-0.3378914599361107
0.752,-1.2694891927894367
0.753,-0.4185043007738326
0.754,-0.7440112788920891
0.755,-1.3250331909912019
0.756,-1.0676501763958368
0.757,-0.785240229854349
0.758,-1.3086697843945188
0.759,-0.5542194317981869
0.76,-0.47544761174626005
0.761,-1.08219204820709
0.762,-0.2847284295358651
0.763,-0.9245219357578713
0.764,-0.025812538535531004
0.765,-1.1072014687720066
0.766,-0.3573742856526144
0.767,-1.2492140788473585
0.768,-0.017155399521344705
0.769,-0.378219845498185
0.77,-1.3643529594734867
0.771,-0.8152530295934552
0.772,-0.1407978005910081
0.773,0.03144717125720908
0.774,-0.6460241076855103
0.775,-1.1912746882000713
0.776,-0.08690957478567995
0.777,-0.5282317316553093
0.778,0.05371471411245754
0.779,-0.2777573540882578
0.78,-0.041269430677582375
0.781,-0.8487847551956591
0.782,-0.5906507286780757
0.783,-0.10425379220767683
0.784,-1.3478708318440094
0.785,-0.8404281578711447
0.786,-0.826401729610863
0.787,-0.0775640349231908
0.788,-0.6632008160249537
0.789,-0.6818737131233342
0.79,-0.13692002286578006
0.791,-0.6466921156897523
0.792,-0.2294157157635026
0.793,0.34722920102211335
0.794,-0.18850177427549777
0.795,-1.1277007817120412
0.796,-0.899553189520972
0.797,-0.42258022204395795
0.798,-1.3618092516308422
0.799,0.06998957949526426
0.8,0.5162269187292972
0.801,0.20294305125907944
0.802,-0.6472133926694168
0.803,-0.2116936436107972
0.804,0.23718666904477498
0.805,-0.09226947778513625
0.806,-0.18470117676019204
0.807,-0.6649799284621019
0.808,0.983961724237439
0.809,-0.08712472756015649
0.81,0.5970322401683934
0.811,0.8877623951372051
0.812,0.6060723089077013
0.8130000000000001,-0.19698898763398925
0.8140000000000001,0.8399408361082518
0.8150000000000001,-0.8438104540952862
0.8160000000000001,-0.013213348106304035
0.8170000000000001,0.9445686353379488
0.8180000000000001,-0.4893839285548651
0.8190000000000001,0.7164194944101547
0.8200000000000001,1.1065375606990564
0.8210000000000001,0.5288858902540228
0.8220000000000001,0.61113481810006
0.8230000000000001,1.0446795877396275
0.8240000000000001,0.51922924524777
0.8250000000000001,1.4177184910175158
0.8260000000000001,1.1066319564660825
0.8270000000000001,0.5670187251680663
0.8280000000000001,2.2804411904930686
0.8290000000000001,1.1682428197014352
0.8300000000000001,1.714188883365038
0.8310000000000001,1.4937823990927805
0.8320000000000001,1.0828542952453495
0.833,0.7620570191772775
0.834,1.2636726187849443
0.835,0.7441272990434049
0.836,1.006194742856487
0.837,0.5056013919209761
0.838,0.8700393925720756
0.839,-0.10567145983492876
0.84,1.0454053334048843
0.841,1.389974361267453
0.842,0.6744730813031428
0.843,1.4831238453485824
0.844,1.257801769813943
0.845,0.8940291191893351
0.846,0.05119273337601071
0.847,1.0743844910654814
0.848,0.7574424454790912
0.849,1.046916690467395
0.85,0.5972008734687815
0.851,0.5368928429510971
0.852,1.2176619434057057
0.853,1.0863797199639966
0.854,0.8505053516266197
0.855,0.8950164510788161
0.856,0.22996743273244835
0.857,0.781303593267176
0.858,1.3962644579076016
0.859,0.749233475113643
0.86,0.5561143496566292
0.861,0.5449006449010922
0.862,0.551980650365766
0.863,0.8730614158279948
0.864,0.617103138336151
0.865,1.4747217391516378
0.866,0.4584506060156972
0.867,2.204857596926126
0.868,0.880135150925355
0.869,0.588018533118616
0.87,1.2408970428724257
0.871,0.7770228846748204
0.872,0.8379117659118139
0.873,0.5145164759090224
0.874,1.4368497376793838
0.875,0.4954120863433277
0.876,1.1960006717039642
0.877,0.66067430617327
0.878,0.8597061300681222
0.879,0.542772524232241
0.88,0.4195787991241875
0.881,0.4690282351532582
0.882,0.021169279016530096
0.883,-0.4537867582112225
0.884,0.7765003154590373
0.885,0.20514597281539565
0.886,0.8510016596681902
0.887,0.8541400581080068
0.888,0.2016277506589067
0.889,0.18199129267582673
0.89,0.06074103764744648
0.891,-0.7094818453849625
0.892,-0.5910037735850289
0.893,-0.632213592420623
0.894,-0.19952757159835643
0.895,-0.1322436122210065
0.896,-0.7577647015094252
0.897,0.35859779223970695
0.898,0.511995187389558
0.899,-0.09011165232918084
0.9,0.12991376708430802
0.901,0.31216215281880605
0.902,0.6166679017299171
0.903,-0.31199675895049267
0.904,-0.26726497577634817
0.905,-0.562354324214773
0.906,0.11961993764500006
0.907,-0.00439232603872014
0.908,0.3057681607010223
0.909,-0.03848614521533242
0.91,0.17143759887956644
0.911,-0.48414588129653785
0.912,-0.5201699006390623
0.913,-0.3861027914552018
0.914,0.023187548557313087
0.915,-1.4188160881252765
0.916,-0.7514697102804573
0.917,-1.1054006458491807
0.918,-0.47669274989350285
0.919,-0.49548319586945794
0.92,0.010403581032121467
0.921,-0.6519226097754351
0.922,-0.6516069350292479
0.923,-1.1179305811995188
0.924,-1.2467376659537412
0.925,-0.6184503666127625
0.926,-0.8639468430182028
0.927,-0.6335433237168375
0.928,-1.891010250378954
0.929,-0.5595190633636438
0.93,0.10170021229934056
0.931,-1.063643092070993
0.932,-0.3704067669178084
0.933,-0.6904025317912618
0.934,-0.28414358574902276
0.935,-0.9965092961139417
0.936,-1.2858788647639199
0.937,-0.4356183213430564
0.9380000000000001,-0.7185504149742081
0.9390000000000001,-2.2925775026549298
0.9400000000000001,-0.5539545827574208
0.9410000000000001,-1.7656067145185446
0.9420000000000001,-1.2068468993188035
0.9430000000000001,-1.550478100292111
0.9440000000000001,-0.9187090423909083
0.9450000000000001,-0.9699277497471006
0.9460000000000001,-0.23655896427150658
0.9470000000000001,-1.0643882961379492
0.9480000000000001,-1.0582457446978322
0.9490000000000001,-1.0944887902163951
0.9500000000000001,-0.9709472824753814
0.9510000000000001,-1.3447462774154668
0.9520000000000001,-0.370238134618077
0.9530000000000001,-1.5221843244717528
0.9540000000000001,-0.12128683855260103
0.9550000000000001,-1.3295013596159675
0.9560000000000001,-1.272763071474913
0.9570000000000001,-0.4590931657712153
0.9580000000000001,-1.2924996393371524
0.9590000000000001,-1.4324266943823496
0.96,-0.48726265640702177
0.961,-0.8786837959820827
0.962,-1.0978920121751616
0.963,-2.091478166685378
0.964,-1.1940346166399585
0.965,-0.835993754490206
0.966,-0.6019889143744184
0.967,-0.23859487410618574
0.968,-1.1161385420683314
0.969,-0.4665689037863673
0.97,-0.4679132772544545
0.971,-0.8946420747954771
0.972,-0.707473399764588
0.973,-2.1129741964579383
0.974,-0.6540951387960027
0.975,-0.9184064287335382
0.976,-0.6037169909309874
0.977,-0.03170938420721636
0.978,-0.639843276857865
0.979,-0.8060489585349824
0.98,-0.6322790383170362
0.981,-0.7130457933684213
0.982,-0.12461809861269668
0.983,-0.2219829775688077
0.984,-0.8621585948726047
0.985,-0.6991596951029895
0.986,0.3582476940189229
0.987,0.0717977272736357
0.988,-0.47633378522204123
0.989,-0.5461469202924518
0.99,-0.17749673323319412
